PNA ID	Chromosome ID	Alignment Strand	Alignment Start	Feature Start	Alignment to STC	Feature Info
thrL_2	NC_000913.3	+	3640871	3640862	10	ID=cds3431;Parent=gene3557;Dbxref=ASAP:ABE-0011417,UniProtKB/Swiss-Prot:P36837,Genbank:NP_417953.1,EcoGene:EG12232,GeneID:948006;Name=NP_417953.1;Note=putative transport protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=dtpB;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=dipeptide and tripeptide permease B;protein_id=NP_417953.1;transl_table=11	
thrA_3	NC_000913.3	+	3640872	3640862	11	ID=cds3431;Parent=gene3557;Dbxref=ASAP:ABE-0011417,UniProtKB/Swiss-Prot:P36837,Genbank:NP_417953.1,EcoGene:EG12232,GeneID:948006;Name=NP_417953.1;Note=putative transport protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=dtpB;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=dipeptide and tripeptide permease B;protein_id=NP_417953.1;transl_table=11	
thrL_0.rev	NC_000913.3	+	3648502	3648528	-25	ID=cds3437;Parent=gene3565;Dbxref=ASAP:ABE-0011435,UniProtKB/Swiss-Prot:P37309,Genbank:NP_417958.1,EcoGene:EG12235,GeneID:948013;Name=NP_417958.1;Note=transcriptional repressor of chromosomal ars operon;Ontology_term=GO:0005737,GO:0006350,GO:0042493,GO:0016564;gbkey=CDS;gene=arsR;go_component=cytoplasm|0005737||;go_function=transcription repressor activity|0016564||;go_process=transcription|0006350||,response to drug|0042493||;product=arsenical resistance operon transcriptional repressor%3B autorepressor;protein_id=NP_417958.1;transl_table=11	
yaaA_0.rev	NC_000913.3	-	3656759	3656740	-19	ID=cds3446;Parent=gene3574;Dbxref=ASAP:ABE-0011464,UniProtKB/Swiss-Prot:P0AES9,Genbank:NP_417967.1,EcoGene:EG11398,GeneID:948025;Name=NP_417967.1;gbkey=CDS;gene=hdeA;product=stress response protein acid-resistance protein;protein_id=NP_417967.1;transl_table=11	
yaaX_8	NC_000913.3	+	3672388	3672414	-25	ID=cds3457;Parent=gene3587;Dbxref=ASAP:ABE-0011503,UniProtKB/Swiss-Prot:P37641,Genbank:NP_417978.2,EcoGene:EG12247,GeneID:948035;Name=NP_417978.2;Note=putative transcriptional regulator LYSR-type;Ontology_term=GO:0006350,GO:0016563,GO:0016564;gbkey=CDS;gene=yhjC;go_function=transcription activator activity|0016563||,transcription repressor activity|0016564||;go_process=transcription|0006350||;product=LysR family putative transcriptional regulator;protein_id=NP_417978.2;transl_table=11	
thrB_10	NC_000913.3	+	3672413	3672414	0	ID=cds3457;Parent=gene3587;Dbxref=ASAP:ABE-0011503,UniProtKB/Swiss-Prot:P37641,Genbank:NP_417978.2,EcoGene:EG12247,GeneID:948035;Name=NP_417978.2;Note=putative transcriptional regulator LYSR-type;Ontology_term=GO:0006350,GO:0016563,GO:0016564;gbkey=CDS;gene=yhjC;go_function=transcription activator activity|0016563||,transcription repressor activity|0016564||;go_process=transcription|0006350||;product=LysR family putative transcriptional regulator;protein_id=NP_417978.2;transl_table=11	
thrC_0	NC_000913.3	+	3673369	3673362	8	ID=cds3458;Parent=gene3588;Dbxref=ASAP:ABE-0011505,UniProtKB/Swiss-Prot:P37642,Genbank:NP_417979.1,EcoGene:EG12248,GeneID:948033;Name=NP_417979.1;gbkey=CDS;gene=yhjD;product=inner membrane putative BrbK family alternate lipid exporter;protein_id=NP_417979.1;transl_table=11	
yaaX_5	NC_000913.3	-	3683452	3683447	-5	ID=cds3464;Parent=gene3594;Dbxref=ASAP:ABE-0011527,UniProtKB/Swiss-Prot:P0A830,Genbank:NP_417985.1,EcoGene:EG20044,GeneID:948039;Name=NP_417985.1;Note=uptake of C4-dicarboxylic acids;Ontology_term=GO:0009274,GO:0019866,GO:0016052,GO:0005311;gbkey=CDS;gene=dctA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_function=sodium:dicarboxylate/tricarboxylate symporter activity|0005311||;go_process=carbohydrate catabolic process|0016052||;product=C4-dicarboxylic acid%2C orotate and citrate transporter;protein_id=NP_417985.1;transl_table=11	
thrC_5	NC_000913.3	-	3683462	3683447	-15	ID=cds3464;Parent=gene3594;Dbxref=ASAP:ABE-0011527,UniProtKB/Swiss-Prot:P0A830,Genbank:NP_417985.1,EcoGene:EG20044,GeneID:948039;Name=NP_417985.1;Note=uptake of C4-dicarboxylic acids;Ontology_term=GO:0009274,GO:0019866,GO:0016052,GO:0005311;gbkey=CDS;gene=dctA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_function=sodium:dicarboxylate/tricarboxylate symporter activity|0005311||;go_process=carbohydrate catabolic process|0016052||;product=C4-dicarboxylic acid%2C orotate and citrate transporter;protein_id=NP_417985.1;transl_table=11	
thrA_2	NC_000913.3	-	3685599	3685618	19	ID=cds3465;Parent=gene3595;Dbxref=ASAP:ABE-0011533,UniProtKB/Swiss-Prot:P37649,Genbank:NP_417986.4,EcoGene:EG12256,GeneID:948048;Name=NP_417986.4;gbkey=CDS;gene=yhjK;product=cyclic-di-GMP phosphodiesterase;protein_id=NP_417986.4;transl_table=11	
thrC_3	NC_000913.3	-	3696192	3696185	-7	ID=cds3471;Parent=gene3601;Dbxref=ASAP:ABE-0011551,UniProtKB/Swiss-Prot:P0ADJ3,Genbank:NP_417992.1,EcoGene:EG12262,GeneID:948051;Name=NP_417992.1;gbkey=CDS;gene=yhjR;product=DUF2629 family protein;protein_id=NP_417992.1;transl_table=11	
thrL_10.rev	NC_000913.3	+	3698223	3698214	10	ID=cds3474;Parent=gene3604;Dbxref=ASAP:ABE-0011558,UniProtKB/Swiss-Prot:P37659,Genbank:NP_417995.1,EcoGene:EG12265,GeneID:948058;Name=NP_417995.1;gbkey=CDS;gene=bcsG;product=DUF3260 family cellulose production inner membrane protein;protein_id=NP_417995.1;transl_table=11	
thrL_9.rev	NC_000913.3	+	3698224	3698214	11	ID=cds3474;Parent=gene3604;Dbxref=ASAP:ABE-0011558,UniProtKB/Swiss-Prot:P37659,Genbank:NP_417995.1,EcoGene:EG12265,GeneID:948058;Name=NP_417995.1;gbkey=CDS;gene=bcsG;product=DUF3260 family cellulose production inner membrane protein;protein_id=NP_417995.1;transl_table=11	
thrL_8.rev	NC_000913.3	+	3698225	3698214	12	ID=cds3474;Parent=gene3604;Dbxref=ASAP:ABE-0011558,UniProtKB/Swiss-Prot:P37659,Genbank:NP_417995.1,EcoGene:EG12265,GeneID:948058;Name=NP_417995.1;gbkey=CDS;gene=bcsG;product=DUF3260 family cellulose production inner membrane protein;protein_id=NP_417995.1;transl_table=11	
thrL_7.rev	NC_000913.3	+	3698226	3698214	13	ID=cds3474;Parent=gene3604;Dbxref=ASAP:ABE-0011558,UniProtKB/Swiss-Prot:P37659,Genbank:NP_417995.1,EcoGene:EG12265,GeneID:948058;Name=NP_417995.1;gbkey=CDS;gene=bcsG;product=DUF3260 family cellulose production inner membrane protein;protein_id=NP_417995.1;transl_table=11	
thrA_8.rev	NC_000913.3	-	3711992	3712007	15	ID=cds3483;Parent=gene3615;Dbxref=ASAP:ABE-0011586,UniProtKB/Swiss-Prot:P37662,Genbank:NP_418003.1,EcoGene:EG12268,GeneID:948066;Name=NP_418003.1;Note=putative resistance protein;Ontology_term=GO:0009274,GO:0019866,GO:0042493;gbkey=CDS;gene=yhjX;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=response to drug|0042493||;product=pyruvate-inducible inner membrane protein%2C putative transporter;protein_id=NP_418003.1;transl_table=11	
thrA_9.rev	NC_000913.3	-	3711993	3712007	14	ID=cds3483;Parent=gene3615;Dbxref=ASAP:ABE-0011586,UniProtKB/Swiss-Prot:P37662,Genbank:NP_418003.1,EcoGene:EG12268,GeneID:948066;Name=NP_418003.1;Note=putative resistance protein;Ontology_term=GO:0009274,GO:0019866,GO:0042493;gbkey=CDS;gene=yhjX;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=response to drug|0042493||;product=pyruvate-inducible inner membrane protein%2C putative transporter;protein_id=NP_418003.1;transl_table=11	
thrB_6.rev	NC_000913.3	-	3720647	3720632	-15	ID=cds3493;Parent=gene3625;Dbxref=EcoGene:EG14436,GeneID:5625573;Note=pseudogene%2C overlapping regulatory peptide%2C enables hokB~completely contained in another CDS;gbkey=CDS;gene=mokA;pseudo=true;transl_table=11	
thrB_7.rev	NC_000913.3	-	3720648	3720632	-16	ID=cds3493;Parent=gene3625;Dbxref=EcoGene:EG14436,GeneID:5625573;Note=pseudogene%2C overlapping regulatory peptide%2C enables hokB~completely contained in another CDS;gbkey=CDS;gene=mokA;pseudo=true;transl_table=11	
thrC_0	NC_000913.3	-	3727359	3727361	2	ID=cds3501;Parent=gene3634;Dbxref=ASAP:ABE-0011632,UniProtKB/Swiss-Prot:P0ADJ8,Genbank:NP_418019.4,EcoGene:EG11186,GeneID:948078;Name=NP_418019.4;Ontology_term=GO:0009274;gbkey=CDS;gene=yiaA;go_component=peptidoglycan-based cell wall|0009274||;product=YiaAB family inner membrane protein%2C tandem domains;protein_id=NP_418019.4;transl_table=11	
thrL_5	NC_000913.3	+	3737491	3737497	-5	ID=cds3510;Parent=gene3643;Dbxref=ASAP:ABE-0011668,UniProtKB/Swiss-Prot:P25718,Genbank:NP_418028.1,EcoGene:EG11316,GeneID:948088;Name=NP_418028.1;Ontology_term=GO:0042597,GO:0016052,GO:0000272,GO:0006508;gbkey=CDS;gene=malS;go_component=periplasmic space|0042597||;go_process=carbohydrate catabolic process|0016052||,polysaccharide catabolic process|0000272||,proteolysis|0006508||;product=alpha-amylase;protein_id=NP_418028.1;transl_table=11	
thrL_8	NC_000913.3	+	3737494	3737497	-2	ID=cds3510;Parent=gene3643;Dbxref=ASAP:ABE-0011668,UniProtKB/Swiss-Prot:P25718,Genbank:NP_418028.1,EcoGene:EG11316,GeneID:948088;Name=NP_418028.1;Ontology_term=GO:0042597,GO:0016052,GO:0000272,GO:0006508;gbkey=CDS;gene=malS;go_component=periplasmic space|0042597||;go_process=carbohydrate catabolic process|0016052||,polysaccharide catabolic process|0000272||,proteolysis|0006508||;product=alpha-amylase;protein_id=NP_418028.1;transl_table=11	
thrC_10	NC_000913.3	+	3737496	3737497	0	ID=cds3510;Parent=gene3643;Dbxref=ASAP:ABE-0011668,UniProtKB/Swiss-Prot:P25718,Genbank:NP_418028.1,EcoGene:EG11316,GeneID:948088;Name=NP_418028.1;Ontology_term=GO:0042597,GO:0016052,GO:0000272,GO:0006508;gbkey=CDS;gene=malS;go_component=periplasmic space|0042597||;go_process=carbohydrate catabolic process|0016052||,polysaccharide catabolic process|0000272||,proteolysis|0006508||;product=alpha-amylase;protein_id=NP_418028.1;transl_table=11	
yaaX_6	NC_000913.3	+	3744323	3744328	-4	ID=cds3516;Parent=gene3649;Dbxref=ASAP:ABE-0011690,UniProtKB/Swiss-Prot:P37674,Genbank:NP_418034.1,EcoGene:EG12281,GeneID:948093;Name=NP_418034.1;gbkey=CDS;gene=yiaM;product=2%2C3-diketo-L-gulonate TRAP transporter small permease protein;protein_id=NP_418034.1;transl_table=11	
yaaA_5	NC_000913.3	+	3744804	3744804	1	ID=cds3517;Parent=gene3650;Dbxref=ASAP:ABE-0011692,UniProtKB/Swiss-Prot:P37675,Genbank:YP_026232.1,EcoGene:EG12282,GeneID:948092;Name=YP_026232.1;Note=putative membrane protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yiaN;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=2%2C3-diketo-L-gulonate TRAP transporter large permease protein;protein_id=YP_026232.1;transl_table=11	
yaaA_6	NC_000913.3	+	3744805	3744804	2	ID=cds3517;Parent=gene3650;Dbxref=ASAP:ABE-0011692,UniProtKB/Swiss-Prot:P37675,Genbank:YP_026232.1,EcoGene:EG12282,GeneID:948092;Name=YP_026232.1;Note=putative membrane protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yiaN;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=2%2C3-diketo-L-gulonate TRAP transporter large permease protein;protein_id=YP_026232.1;transl_table=11	
yaaA_7	NC_000913.3	+	3744806	3744804	3	ID=cds3517;Parent=gene3650;Dbxref=ASAP:ABE-0011692,UniProtKB/Swiss-Prot:P37675,Genbank:YP_026232.1,EcoGene:EG12282,GeneID:948092;Name=YP_026232.1;Note=putative membrane protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yiaN;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=2%2C3-diketo-L-gulonate TRAP transporter large permease protein;protein_id=YP_026232.1;transl_table=11	
thrC_0.rev	NC_000913.3	+	3746073	3746094	-20	ID=cds3518;Parent=gene3651;Dbxref=ASAP:ABE-0011694,UniProtKB/Swiss-Prot:P37676,Genbank:NP_418036.1,EcoGene:EG12283,GeneID:948091;Name=NP_418036.1;Note=putative solute-binding transport protein;gbkey=CDS;gene=yiaO;product=2%2C3-diketo-L-gulonate-binding periplasmic protein;protein_id=NP_418036.1;transl_table=11	
yaaA_7	NC_000913.3	-	3754096	3754099	3	ID=cds3527;Parent=gene3660;Dbxref=ASAP:ABE-0011712,UniProtKB/Swiss-Prot:P37683,Genbank:NP_418043.1,EcoGene:EG12290,GeneID:948106;Name=NP_418043.1;Note=putative membrane protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yiaV;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=signal-anchored membrane fusion protein (MFP) component of efflux pump;protein_id=NP_418043.1;transl_table=11	
yaaA_6	NC_000913.3	-	3754097	3754099	2	ID=cds3527;Parent=gene3660;Dbxref=ASAP:ABE-0011712,UniProtKB/Swiss-Prot:P37683,Genbank:NP_418043.1,EcoGene:EG12290,GeneID:948106;Name=NP_418043.1;Note=putative membrane protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yiaV;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=signal-anchored membrane fusion protein (MFP) component of efflux pump;protein_id=NP_418043.1;transl_table=11	
yaaA_5	NC_000913.3	-	3754098	3754099	1	ID=cds3527;Parent=gene3660;Dbxref=ASAP:ABE-0011712,UniProtKB/Swiss-Prot:P37683,Genbank:NP_418043.1,EcoGene:EG12290,GeneID:948106;Name=NP_418043.1;Note=putative membrane protein;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yiaV;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=signal-anchored membrane fusion protein (MFP) component of efflux pump;protein_id=NP_418043.1;transl_table=11	
thrL_1.rev	NC_000913.3	-	3761942	3761955	13	ID=cds3533;Parent=gene3666;Dbxref=ASAP:ABE-0011736,UniProtKB/Swiss-Prot:P0ACA1,Genbank:NP_418049.1,EcoGene:EG11762,GeneID:948113;Name=NP_418049.1;Note=putative S-transferase;gbkey=CDS;gene=yibF;product=glutathione S-transferase homolog;protein_id=NP_418049.1;transl_table=11	
thrC_10	NC_000913.3	-	3761955	3761955	0	ID=cds3533;Parent=gene3666;Dbxref=ASAP:ABE-0011736,UniProtKB/Swiss-Prot:P0ACA1,Genbank:NP_418049.1,EcoGene:EG11762,GeneID:948113;Name=NP_418049.1;Note=putative S-transferase;gbkey=CDS;gene=yibF;product=glutathione S-transferase homolog;protein_id=NP_418049.1;transl_table=11	
thrL_9	NC_000913.3	-	3761956	3761955	-1	ID=cds3533;Parent=gene3666;Dbxref=ASAP:ABE-0011736,UniProtKB/Swiss-Prot:P0ACA1,Genbank:NP_418049.1,EcoGene:EG11762,GeneID:948113;Name=NP_418049.1;Note=putative S-transferase;gbkey=CDS;gene=yibF;product=glutathione S-transferase homolog;protein_id=NP_418049.1;transl_table=11	
thrL_3	NC_000913.3	+	3774401	3774424	-22	ID=cds3545;Parent=gene3678;Dbxref=ASAP:ABE-0011767,UniProtKB/Swiss-Prot:P09424,Genbank:NP_418057.1,EcoGene:EG10616,GeneID:948117;Name=NP_418057.1;Note=mannitol-1-phosphate dehydrogenase;Ontology_term=GO:0016052;experiment=N-terminus verified by Edman degradation: PMID 6384188;gbkey=CDS;gene=mtlD;go_process=carbohydrate catabolic process|0016052||;product=mannitol-1-phosphate dehydrogenase%2C NAD-dependent;protein_id=NP_418057.1;transl_table=11	
thrC_2	NC_000913.3	+	3776680	3776665	16	ID=cds3548;Parent=gene3681;Dbxref=ASAP:ABE-0011773,UniProtKB/Swiss-Prot:P0ADK8,Genbank:NP_418059.1,EcoGene:EG11964,GeneID:948115;Name=NP_418059.1;gbkey=CDS;gene=yibL;product=ribosome-associated DUF2810 family protein;protein_id=NP_418059.1;transl_table=11	
thrC_3	NC_000913.3	+	3776681	3776665	17	ID=cds3548;Parent=gene3681;Dbxref=ASAP:ABE-0011773,UniProtKB/Swiss-Prot:P0ADK8,Genbank:NP_418059.1,EcoGene:EG11964,GeneID:948115;Name=NP_418059.1;gbkey=CDS;gene=yibL;product=ribosome-associated DUF2810 family protein;protein_id=NP_418059.1;transl_table=11	
thrC_4.rev	NC_000913.3	+	3776681	3776665	17	ID=cds3548;Parent=gene3681;Dbxref=ASAP:ABE-0011773,UniProtKB/Swiss-Prot:P0ADK8,Genbank:NP_418059.1,EcoGene:EG11964,GeneID:948115;Name=NP_418059.1;gbkey=CDS;gene=yibL;product=ribosome-associated DUF2810 family protein;protein_id=NP_418059.1;transl_table=11	
thrC_3.rev	NC_000913.3	+	3776682	3776665	18	ID=cds3548;Parent=gene3681;Dbxref=ASAP:ABE-0011773,UniProtKB/Swiss-Prot:P0ADK8,Genbank:NP_418059.1,EcoGene:EG11964,GeneID:948115;Name=NP_418059.1;gbkey=CDS;gene=yibL;product=ribosome-associated DUF2810 family protein;protein_id=NP_418059.1;transl_table=11	
thrC_4	NC_000913.3	+	3776682	3776665	18	ID=cds3548;Parent=gene3681;Dbxref=ASAP:ABE-0011773,UniProtKB/Swiss-Prot:P0ADK8,Genbank:NP_418059.1,EcoGene:EG11964,GeneID:948115;Name=NP_418059.1;gbkey=CDS;gene=yibL;product=ribosome-associated DUF2810 family protein;protein_id=NP_418059.1;transl_table=11	
thrC_9	NC_000913.3	+	3777397	3777399	-1	ID=cds3549;Parent=gene3682;Dbxref=ASAP:ABE-0011777,UniProtKB/Swiss-Prot:P33231,Genbank:NP_418060.1,EcoGene:EG11961,GeneID:948114;Name=NP_418060.1;Ontology_term=GO:0009274,GO:0019866,GO:0016052;gbkey=CDS;gene=lldP;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=carbohydrate catabolic process|0016052||;product=L-lactate permease;protein_id=NP_418060.1;transl_table=11	
thrA_10	NC_000913.3	+	3795978	3795979	0	ID=cds3567;Parent=gene3700;Dbxref=ASAP:ABE-0011847,UniProtKB/Swiss-Prot:P24173,Genbank:NP_418078.1,EcoGene:EG11189,GeneID:948136;Name=NP_418078.1;Note=heptosyl transferase I%3B lipopolysaccharide core biosynthesis;Ontology_term=GO:0019866,GO:0009244,GO:0042280;experiment=N-terminus verified by Edman degradation: PMID 8478319;gbkey=CDS;gene=waaC;go_component=organelle inner membrane|0019866||;go_function=cell surface antigen activity%2C host-interacting|0042280||;go_process=lipopolysaccharide core region biosynthetic process|0009244||;product=ADP-heptose:LPS heptosyl transferase I;protein_id=NP_418078.1;transl_table=11	
thrL_3	NC_000913.3	+	3796952	3796948	5	ID=cds3568;Parent=gene3701;Dbxref=ASAP:ABE-0011849,UniProtKB/Swiss-Prot:P27243,Genbank:NP_418079.1,EcoGene:EG11424,GeneID:948148;Name=NP_418079.1;Note=O-antigen ligase%3B lipopolysaccharide core biosynthesis;Ontology_term=GO:0009274,GO:0019866,GO:0009244,GO:0042280;gbkey=CDS;gene=waaL;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_function=cell surface antigen activity%2C host-interacting|0042280||;go_process=lipopolysaccharide core region biosynthetic process|0009244||;product=O-antigen ligase;protein_id=NP_418079.1;transl_table=11	
thrL_4	NC_000913.3	+	3796953	3796948	6	ID=cds3568;Parent=gene3701;Dbxref=ASAP:ABE-0011849,UniProtKB/Swiss-Prot:P27243,Genbank:NP_418079.1,EcoGene:EG11424,GeneID:948148;Name=NP_418079.1;Note=O-antigen ligase%3B lipopolysaccharide core biosynthesis;Ontology_term=GO:0009274,GO:0019866,GO:0009244,GO:0042280;gbkey=CDS;gene=waaL;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_function=cell surface antigen activity%2C host-interacting|0042280||;go_process=lipopolysaccharide core region biosynthetic process|0009244||;product=O-antigen ligase;protein_id=NP_418079.1;transl_table=11	
thrL_5	NC_000913.3	+	3796954	3796948	7	ID=cds3568;Parent=gene3701;Dbxref=ASAP:ABE-0011849,UniProtKB/Swiss-Prot:P27243,Genbank:NP_418079.1,EcoGene:EG11424,GeneID:948148;Name=NP_418079.1;Note=O-antigen ligase%3B lipopolysaccharide core biosynthesis;Ontology_term=GO:0009274,GO:0019866,GO:0009244,GO:0042280;gbkey=CDS;gene=waaL;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_function=cell surface antigen activity%2C host-interacting|0042280||;go_process=lipopolysaccharide core region biosynthetic process|0009244||;product=O-antigen ligase;protein_id=NP_418079.1;transl_table=11	
thrC_3	NC_000913.3	-	3799336	3799312	-24	ID=cds3569;Parent=gene3702;Dbxref=ASAP:ABE-0011851,UniProtKB/Swiss-Prot:P27242,Genbank:NP_418080.1,EcoGene:EG11423,GeneID:948147;Name=NP_418080.1;Note=probably hexose transferase%3B lipopolysaccharide core biosynthesis;Ontology_term=GO:0019866,GO:0009244,GO:0042280;gbkey=CDS;gene=waaU;go_component=organelle inner membrane|0019866||;go_function=cell surface antigen activity%2C host-interacting|0042280||;go_process=lipopolysaccharide core region biosynthetic process|0009244||;product=lipopolysaccharide core biosynthesis;protein_id=NP_418080.1;transl_table=11	
yaaX_10	NC_000913.3	-	3808107	3808098	-9	ID=cds3578;Parent=gene3711;Dbxref=ASAP:ABE-0011870,UniProtKB/Swiss-Prot:P25742,Genbank:NP_418089.1,EcoGene:EG11341,GeneID:948155;Name=NP_418089.1;Note=lipopolysaccharide core biosynthesis;Ontology_term=GO:0019866,GO:0009244,GO:0042280;gbkey=CDS;gene=waaQ;go_component=organelle inner membrane|0019866||;go_function=cell surface antigen activity%2C host-interacting|0042280||;go_process=lipopolysaccharide core region biosynthetic process|0009244||;product=lipopolysaccharide core biosynthesis protein;protein_id=NP_418089.1;transl_table=11	
thrL_0	NC_000913.3	+	3808511	3808540	-28	ID=cds3579;Parent=gene3712;Dbxref=ASAP:ABE-0011873,UniProtKB/Swiss-Prot:P0AC75,Genbank:NP_418090.1,EcoGene:EG10520,GeneID:949048;Name=NP_418090.1;Ontology_term=GO:0009274,GO:0009245,GO:0009244,GO:0009248,GO:0042280;gbkey=CDS;gene=waaA;go_component=peptidoglycan-based cell wall|0009274||;go_function=cell surface antigen activity%2C host-interacting|0042280||;go_process=lipid A biosynthetic process|0009245||,lipopolysaccharide core region biosynthetic process|0009244||,K antigen biosynthetic process|0009248||;product=3-deoxy-D-manno-octulosonic-acid transferase (KDO transferase);protein_id=NP_418090.1;transl_table=11	
yaaA_4	NC_000913.3	-	3811163	3811152	-11	ID=cds3581;Parent=gene3714;Dbxref=ASAP:ABE-0011877,UniProtKB/Swiss-Prot:P05523,Genbank:NP_418092.1,EcoGene:EG10329,GeneID:946765;Name=NP_418092.1;Note=formamidopyrimidine DNA glycosylase;Ontology_term=GO:0005737,GO:0006281;gbkey=CDS;gene=mutM;go_component=cytoplasm|0005737||;go_process=DNA repair|0006281||;product=formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase;protein_id=NP_418092.1;transl_table=11	
thrB_10	NC_000913.3	-	3811417	3811417	0	ID=cds3582;Parent=gene3715;Dbxref=ASAP:ABE-0011883,UniProtKB/Swiss-Prot:P0A7N9,Genbank:NP_418093.1,EcoGene:EG10891,GeneID:946318;Name=NP_418093.1;Ontology_term=GO:0005737,GO:0006412,GO:0003735;gbkey=CDS;gene=rpmG;go_component=cytoplasm|0005737||;go_function=structural constituent of ribosome|0003735||;go_process=translation|0006412||;product=50S ribosomal subunit protein L33;protein_id=NP_418093.1;transl_table=11	
thrB_9	NC_000913.3	-	3811418	3811417	-1	ID=cds3582;Parent=gene3715;Dbxref=ASAP:ABE-0011883,UniProtKB/Swiss-Prot:P0A7N9,Genbank:NP_418093.1,EcoGene:EG10891,GeneID:946318;Name=NP_418093.1;Ontology_term=GO:0005737,GO:0006412,GO:0003735;gbkey=CDS;gene=rpmG;go_component=cytoplasm|0005737||;go_function=structural constituent of ribosome|0003735||;go_process=translation|0006412||;product=50S ribosomal subunit protein L33;protein_id=NP_418093.1;transl_table=11	
thrB_1	NC_000913.3	-	3811667	3811674	7	ID=cds3583;Parent=gene3716;Dbxref=ASAP:ABE-0011885,UniProtKB/Swiss-Prot:P0A7M2,Genbank:NP_418094.1,EcoGene:EG10886,GeneID:946941;Name=NP_418094.1;Ontology_term=GO:0005737,GO:0006412,GO:0003735;gbkey=CDS;gene=rpmB;go_component=cytoplasm|0005737||;go_function=structural constituent of ribosome|0003735||;go_process=translation|0006412||;product=50S ribosomal subunit protein L28;protein_id=NP_418094.1;transl_table=11	
thrA_2.rev	NC_000913.3	-	3816534	3816549	15	ID=cds3589;Parent=gene3722;Dbxref=ASAP:ABE-0011909,UniProtKB/Swiss-Prot:P0CG19,EcoGene:EG10863,GeneID:948156;Note=ribonuclease PH (defective)%3Benzyme%3B Degradation of RNA~RNase PH;Ontology_term=GO:0006401;experiment=N-terminus verified by Edman degradation: PMID 1885537;gbkey=CDS;gene=rph;go_process=RNA catabolic process|0006401||;pseudo=true;transl_table=11	
thrB_10.rev	NC_000913.3	+	3817731	3817760	-28	ID=cds3591;Parent=gene3724;Dbxref=ASAP:ABE-0011918,UniProtKB/Swiss-Prot:P23840,Genbank:NP_418102.2,EcoGene:EG11193,GeneID:948153;Name=NP_418102.2;Ontology_term=GO:0005737,GO:0006281;gbkey=CDS;gene=dinD;go_component=cytoplasm|0005737||;go_process=DNA repair|0006281||;product=DNA damage-inducible protein;protein_id=NP_418102.2;transl_table=11	
yaaX_2.rev	NC_000913.3	+	3817751	3817760	-8	ID=cds3591;Parent=gene3724;Dbxref=ASAP:ABE-0011918,UniProtKB/Swiss-Prot:P23840,Genbank:NP_418102.2,EcoGene:EG11193,GeneID:948153;Name=NP_418102.2;Ontology_term=GO:0005737,GO:0006281;gbkey=CDS;gene=dinD;go_component=cytoplasm|0005737||;go_process=DNA repair|0006281||;product=DNA damage-inducible protein;protein_id=NP_418102.2;transl_table=11	
thrC_8	NC_000913.3	-	3839995	3839993	-2	ID=cds3607;Parent=gene3741;Dbxref=ASAP:ABE-0011964,UniProtKB/Swiss-Prot:P04846,Genbank:NP_418117.1,EcoGene:EG10657,GeneID:948175;Name=NP_418117.1;Note=lipoprotein-28;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=nlpA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=cytoplasmic membrane lipoprotein-28;protein_id=NP_418117.1;transl_table=11	
